player_id,install_date,install_month,spend_segment,market,platform,experiment_group,total_revenue,total_sessions,total_spins,first_purchase_date,last_session_date
37925,2024-07-17,2024-07,Minnow,Germany,Android,Treatment,0,3,55,,2024-08-01
37926,2024-04-16,2024-04,Minnow,Other,Android,,0,0,0,,
37927,2024-07-12,2024-07,Minnow,US,Android,Control,0,8,170,,2024-08-23
37928,2024-05-29,2024-05,Minnow,Other,Android,,0,38,731,,2024-09-27
37929,2024-06-12,2024-06,Minnow,UK,Android,,0,1,21,,2024-06-23
37930,2024-08-27,2024-08,Minnow,Other,iOS,Treatment,0,8,178,,2024-09-26
37931,2024-06-09,2024-06,Minnow,Australia,iOS,,0,9,170,,2024-07-10
37932,2024-04-14,2024-04,Dolphin,UK,iOS,,0,96,5107,,2024-09-27
37933,2024-08-25,2024-08,Minnow,Australia,iOS,Control,0,1,18,,2024-09-06
37934,2024-06-01,2024-06,Minnow,US,iOS,,0,10,198,,2024-07-17
37935,2024-04-05,2024-04,Minnow,Canada,iOS,,0,1,20,,2024-04-05
37936,2024-08-27,2024-08,Minnow,US,iOS,Control,0,7,160,,2024-09-20
37937,2024-07-10,2024-07,Minnow,Other,Android,Treatment,0,18,379,,2024-09-26
37938,2024-04-07,2024-04,Minnow,US,iOS,,0,8,158,,2024-05-18
37939,2024-07-07,2024-07,Minnow,Germany,iOS,Treatment,0,27,575,,2024-09-22
37940,2024-04-06,2024-04,Minnow,Other,iOS,,0,6,116,,2024-04-24
37941,2024-08-05,2024-08,Whale,US,iOS,Control,429.98,86,12544,2024-09-07,2024-09-28
37942,2024-05-13,2024-05,Minnow,Germany,iOS,,0,7,128,,2024-06-08
37943,2024-04-23,2024-04,Minnow,Germany,iOS,,0,39,733,,2024-09-26
37944,2024-05-24,2024-05,Whale,Canada,iOS,,779.97,219,30345,2024-07-23,2024-09-27
37945,2024-04-24,2024-04,Minnow,UK,iOS,,0,26,483,,2024-08-14
37946,2024-07-02,2024-07,Minnow,Other,Android,Treatment,0,21,366,,2024-09-26
37947,2024-05-06,2024-05,Minnow,Canada,iOS,,0,4,77,,2024-05-29
37948,2024-04-10,2024-04,Minnow,US,iOS,,0,3,75,,2024-04-28
37949,2024-07-19,2024-07,Dolphin,US,iOS,Control,0,45,2314,,2024-09-28
37950,2024-07-01,2024-07,Minnow,US,iOS,Treatment,0,24,450,,2024-09-28
37951,2024-08-29,2024-08,Minnow,US,Android,Treatment,0,7,135,,2024-09-23
37952,2024-09-20,2024-09,Dolphin,US,iOS,Treatment,0,6,343,,2024-09-26
37953,2024-04-27,2024-04,Minnow,US,iOS,,0,34,703,,2024-09-04
37954,2024-06-28,2024-06,Minnow,Canada,iOS,,0,15,305,,2024-09-19
37955,2024-04-17,2024-04,Minnow,Canada,iOS,,0,4,76,,2024-05-08
37956,2024-05-17,2024-05,Minnow,US,iOS,,0,5,105,,2024-05-26
37957,2024-05-14,2024-05,Minnow,US,iOS,,0,7,122,,2024-06-10
37958,2024-08-31,2024-08,Minnow,Germany,Android,Treatment,0,6,114,,2024-09-28
37959,2024-08-02,2024-08,Whale,UK,Android,Control,349.99,100,14570,2024-09-16,2024-09-28
37960,2024-09-18,2024-09,Minnow,US,iOS,Control,0,4,97,,2024-09-28
37961,2024-07-30,2024-07,Minnow,US,Android,Treatment,0,3,80,,2024-08-07
37962,2024-09-02,2024-09,Minnow,Canada,iOS,Control,0,5,95,,2024-09-21
37963,2024-06-10,2024-06,Minnow,US,iOS,,0,5,83,,2024-06-27
37964,2024-06-29,2024-06,Minnow,US,iOS,,0,0,0,,
37965,2024-08-21,2024-08,Minnow,UK,Android,Control,0,14,290,,2024-09-28
37966,2024-05-06,2024-05,Minnow,Australia,iOS,,0,18,333,,2024-07-03
37967,2024-04-05,2024-04,Minnow,US,iOS,,0,12,224,,2024-06-21
37968,2024-06-24,2024-06,Minnow,US,iOS,,0,23,443,,2024-09-28
37969,2024-07-26,2024-07,Minnow,Germany,iOS,Control,0,20,438,,2024-09-26
37970,2024-04-30,2024-04,Dolphin,US,iOS,,79.99,106,5924,2024-08-17,2024-09-28
37971,2024-09-05,2024-09,Dolphin,US,iOS,Control,0,15,832,,2024-09-28
37972,2024-06-02,2024-06,Minnow,Other,Android,,0,2,33,,2024-06-04
37973,2024-04-12,2024-04,Dolphin,Germany,Android,,79.99,123,6607,2024-09-28,2024-09-28
37974,2024-08-07,2024-08,Minnow,UK,iOS,Control,0,18,362,,2024-09-27
37975,2024-08-03,2024-08,Minnow,US,Android,Control,0,13,244,,2024-09-24
37976,2024-04-11,2024-04,Minnow,Germany,Android,,0,27,548,,2024-08-29
37977,2024-05-16,2024-05,Minnow,US,iOS,,0,3,58,,2024-05-25
37978,2024-06-04,2024-06,Minnow,Other,Android,,0,32,638,,2024-09-28
37979,2024-06-21,2024-06,Minnow,US,iOS,,0,12,279,,2024-09-01
37980,2024-08-12,2024-08,Minnow,UK,iOS,Control,0,18,370,,2024-09-27
37981,2024-06-16,2024-06,Dolphin,US,Android,,0,65,3579,,2024-09-27
37982,2024-05-26,2024-05,Dolphin,Australia,iOS,,109.98,87,4657,2024-06-28,2024-09-28
37983,2024-09-08,2024-09,Minnow,Canada,iOS,Control,0,6,142,,2024-09-28
37984,2024-04-02,2024-04,Minnow,Other,Android,,0,3,60,,2024-04-21
37985,2024-05-10,2024-05,Minnow,Germany,iOS,,0,7,163,,2024-06-09
37986,2024-09-06,2024-09,Minnow,UK,iOS,Treatment,0,4,79,,2024-09-27
37987,2024-08-05,2024-08,Minnow,Canada,iOS,Treatment,0,5,93,,2024-08-23
37988,2024-05-31,2024-05,Dolphin,US,Android,,0,85,4710,,2024-09-27
37989,2024-07-30,2024-07,Minnow,UK,Android,Control,0,18,335,,2024-09-24
37990,2024-04-08,2024-04,Minnow,UK,iOS,,0,35,681,,2024-09-27
37991,2024-08-06,2024-08,Minnow,Canada,iOS,Treatment,0,13,270,,2024-09-25
37992,2024-09-03,2024-09,Minnow,UK,Android,Treatment,0,3,42,,2024-09-22
37993,2024-06-16,2024-06,Dolphin,US,iOS,,29.99,57,3118,2024-07-15,2024-09-28
37994,2024-06-21,2024-06,Minnow,Other,Android,,0,20,407,,2024-08-22
37995,2024-09-13,2024-09,Minnow,US,Android,Treatment,0,2,43,,2024-09-27
37996,2024-04-14,2024-04,Minnow,US,iOS,,0,36,730,,2024-09-22
37997,2024-06-11,2024-06,Minnow,US,Android,,0,23,485,,2024-09-23
37998,2024-07-20,2024-07,Minnow,UK,Android,Treatment,0,14,246,,2024-09-28
37999,2024-04-03,2024-04,Minnow,Other,iOS,,0,21,396,,2024-07-07
38000,2024-07-03,2024-07,Minnow,US,iOS,Control,0,11,240,,2024-08-27
38001,2024-05-02,2024-05,Minnow,Other,iOS,,0,22,445,,2024-07-15
38002,2024-04-21,2024-04,Minnow,US,iOS,,0,5,89,,2024-05-20
38003,2024-08-14,2024-08,Minnow,Other,Android,Control,0,11,167,,2024-09-27
38004,2024-09-09,2024-09,Minnow,Other,iOS,Control,0,5,112,,2024-09-24
38005,2024-06-26,2024-06,Minnow,US,Android,,0,4,72,,2024-07-14
38006,2024-08-23,2024-08,Minnow,US,iOS,Treatment,0,4,69,,2024-09-11
38007,2024-07-07,2024-07,Minnow,US,iOS,Control,0,15,307,,2024-09-20
38008,2024-08-19,2024-08,Whale,Australia,iOS,Treatment,479.97,72,10057,2024-09-11,2024-09-27
38009,2024-05-22,2024-05,Minnow,Australia,Android,,0,27,506,,2024-09-12
38010,2024-07-18,2024-07,Minnow,US,iOS,Treatment,0,17,361,,2024-09-22
38011,2024-06-29,2024-06,Whale,US,Android,,699.98,166,23729,2024-07-09,2024-09-28
38012,2024-07-13,2024-07,Minnow,US,Android,Treatment,0,17,336,,2024-09-21
38013,2024-07-12,2024-07,Minnow,Canada,Android,Control,0,12,217,,2024-09-23
38014,2024-04-01,2024-04,Dolphin,Other,iOS,,79.99,116,6439,2024-08-13,2024-09-27
38015,2024-06-24,2024-06,Minnow,US,iOS,,0,0,0,,
38016,2024-08-12,2024-08,Minnow,US,Android,Control,0,12,266,,2024-09-26
38017,2024-08-01,2024-08,Minnow,Other,iOS,Treatment,0,11,243,,2024-09-17
38018,2024-08-23,2024-08,Minnow,Canada,iOS,Control,0,12,248,,2024-09-28
38019,2024-09-14,2024-09,Minnow,US,Android,Treatment,0,2,38,,2024-09-23
38020,2024-07-22,2024-07,Minnow,US,Android,Treatment,0,17,304,,2024-09-25
38021,2024-04-02,2024-04,Minnow,US,iOS,,0,0,0,,
38022,2024-06-02,2024-06,Minnow,UK,iOS,,0,35,645,,2024-09-22
38023,2024-04-04,2024-04,Minnow,US,Android,,0,31,634,,2024-08-10
38024,2024-05-14,2024-05,Minnow,US,Android,,0,4,112,,2024-05-26
38025,2024-08-11,2024-08,Minnow,US,Android,Control,0,4,101,,2024-08-25
38026,2024-06-01,2024-06,Minnow,Australia,Android,,0,12,223,,2024-07-07
38027,2024-07-23,2024-07,Minnow,US,iOS,Treatment,0,14,274,,2024-09-26
38028,2024-06-23,2024-06,Minnow,UK,Android,,0,17,315,,2024-09-20
38029,2024-05-02,2024-05,Minnow,Australia,iOS,,0,20,382,,2024-08-03
38030,2024-05-09,2024-05,Minnow,US,iOS,,0,9,164,,2024-06-12
38031,2024-09-28,2024-09,Minnow,US,iOS,Treatment,0,0,0,,
38032,2024-04-11,2024-04,Minnow,US,Android,,0,0,0,,
38033,2024-07-30,2024-07,Minnow,US,Android,Control,0,4,86,,2024-08-10
38034,2024-05-02,2024-05,Minnow,US,Android,,0,27,513,,2024-09-26
38035,2024-09-20,2024-09,Minnow,US,iOS,Treatment,0,2,52,,2024-09-27
38036,2024-07-20,2024-07,Minnow,Australia,iOS,Treatment,0,10,236,,2024-08-28
38037,2024-08-12,2024-08,Dolphin,Canada,iOS,Treatment,0,25,1457,,2024-09-27
38038,2024-06-21,2024-06,Minnow,Other,Android,,0,31,694,,2024-09-26
38039,2024-08-23,2024-08,Minnow,UK,Android,Control,0,0,0,,
38040,2024-06-16,2024-06,Minnow,US,iOS,,0,33,683,,2024-09-24
38041,2024-07-28,2024-07,Minnow,US,iOS,Control,0,11,208,,2024-09-24
38042,2024-07-30,2024-07,Minnow,Canada,iOS,Control,0,15,282,,2024-09-21
38043,2024-07-31,2024-07,Minnow,UK,iOS,Treatment,0,10,189,,2024-09-27
38044,2024-06-15,2024-06,Minnow,US,iOS,,0,28,579,,2024-09-24
38045,2024-07-27,2024-07,Minnow,Germany,iOS,Control,0,12,269,,2024-09-13
38046,2024-06-16,2024-06,Minnow,Australia,iOS,,0,26,471,,2024-09-28
38047,2024-09-06,2024-09,Minnow,UK,Android,Control,0,8,172,,2024-09-28
38048,2024-07-22,2024-07,Minnow,US,Android,Control,0,18,361,,2024-09-27
38049,2024-05-10,2024-05,Minnow,US,iOS,,0,22,422,,2024-07-17
38050,2024-06-14,2024-06,Minnow,UK,Android,,0,15,308,,2024-08-05
38051,2024-04-13,2024-04,Minnow,UK,iOS,,0,27,526,,2024-07-24
38052,2024-09-22,2024-09,Minnow,US,Android,Control,0,3,67,,2024-09-28
38053,2024-04-22,2024-04,Minnow,Other,Android,,0,20,368,,2024-06-20
38054,2024-04-09,2024-04,Minnow,Canada,iOS,,0,25,511,,2024-07-27
38055,2024-09-27,2024-09,Minnow,UK,Android,Control,0,0,0,,
38056,2024-07-30,2024-07,Minnow,US,Android,Treatment,0,0,0,,
38057,2024-05-10,2024-05,Minnow,US,Android,,2.99,31,651,2024-07-29,2024-09-11
38058,2024-05-30,2024-05,Minnow,Germany,Android,,0,12,211,,2024-07-07
38059,2024-07-25,2024-07,Dolphin,Other,iOS,Treatment,0,38,2066,,2024-09-27
38060,2024-04-23,2024-04,Minnow,US,iOS,,0,2,26,,2024-04-29
38061,2024-05-15,2024-05,Minnow,UK,Android,,0,4,67,,2024-05-22
38062,2024-08-06,2024-08,Minnow,UK,iOS,Control,0,10,218,,2024-09-21
38063,2024-08-21,2024-08,Whale,US,Android,Control,349.99,56,8192,2024-09-13,2024-09-26
38064,2024-08-12,2024-08,Minnow,Other,Android,Treatment,0,8,160,,2024-09-24
38065,2024-05-02,2024-05,Minnow,Germany,Android,,0,37,804,,2024-09-26
38066,2024-05-03,2024-05,Minnow,UK,iOS,,0,1,10,,2024-05-10
38067,2024-07-15,2024-07,Minnow,Canada,iOS,Control,0,14,280,,2024-09-01
38068,2024-05-29,2024-05,Minnow,US,iOS,,0,1,14,,2024-06-02
38069,2024-04-30,2024-04,Minnow,US,Android,,0,9,185,,2024-06-09
38070,2024-05-28,2024-05,Minnow,US,Android,,0,28,518,,2024-09-17
38071,2024-05-11,2024-05,Minnow,Canada,Android,,0,3,63,,2024-06-01
38072,2024-05-20,2024-05,Minnow,US,Android,,0,32,634,,2024-08-31
38073,2024-09-23,2024-09,Minnow,Germany,Android,Control,0,2,27,,2024-09-26
38074,2024-05-06,2024-05,Minnow,Other,iOS,,0,30,605,,2024-08-25
38075,2024-06-02,2024-06,Minnow,UK,Android,,0,32,673,,2024-09-24
38076,2024-06-18,2024-06,Minnow,Germany,Android,,0,14,304,,2024-07-20
38077,2024-05-04,2024-05,Minnow,US,Android,,0,1,29,,2024-05-07
38078,2024-09-07,2024-09,Minnow,UK,Android,Treatment,0,5,121,,2024-09-27
38079,2024-07-29,2024-07,Minnow,US,iOS,Treatment,0,3,40,,2024-08-04
38080,2024-08-28,2024-08,Minnow,Australia,Android,Control,0,4,93,,2024-09-08
38081,2024-08-10,2024-08,Minnow,Canada,Android,Treatment,0,16,305,,2024-09-23
38082,2024-07-01,2024-07,Minnow,Australia,iOS,Treatment,0,9,208,,2024-08-16
38083,2024-04-03,2024-04,Minnow,Other,iOS,,0,4,71,,2024-04-24
38084,2024-04-14,2024-04,Minnow,Germany,iOS,,0,12,222,,2024-06-15
38085,2024-05-23,2024-05,Minnow,UK,iOS,,0,28,549,,2024-09-28
38086,2024-08-15,2024-08,Minnow,US,Android,Control,0,4,81,,2024-08-31
38087,2024-07-13,2024-07,Minnow,UK,iOS,Control,0,17,358,,2024-09-23
38088,2024-06-09,2024-06,Minnow,US,Android,,0,34,660,,2024-09-21
38089,2024-08-03,2024-08,Minnow,US,iOS,Control,0,12,230,,2024-09-25
38090,2024-04-26,2024-04,Dolphin,Australia,Android,,82.98,108,6029,2024-05-22,2024-09-25
38091,2024-09-28,2024-09,Whale,US,iOS,Control,0,3,343,,2024-09-28
38092,2024-07-10,2024-07,Minnow,US,iOS,Treatment,0,20,383,,2024-09-28
38093,2024-08-31,2024-08,Minnow,UK,iOS,Treatment,0,1,29,,2024-09-06
38094,2024-08-26,2024-08,Minnow,US,Android,Treatment,0,9,158,,2024-09-22
38095,2024-04-06,2024-04,Minnow,US,iOS,,0,4,99,,2024-04-17
38096,2024-07-24,2024-07,Minnow,Other,Android,Control,0,10,173,,2024-09-20
38097,2024-05-07,2024-05,Minnow,Other,iOS,,0,20,386,,2024-08-10
38098,2024-07-13,2024-07,Minnow,Canada,Android,Treatment,0,23,434,,2024-09-24
38099,2024-07-23,2024-07,Dolphin,US,Android,Treatment,0,43,2312,,2024-09-21
38100,2024-08-26,2024-08,Minnow,US,iOS,Treatment,0,12,298,,2024-09-26
38101,2024-07-04,2024-07,Minnow,US,Android,Treatment,0,15,299,,2024-09-04
38102,2024-06-10,2024-06,Dolphin,US,Android,,0,68,3815,,2024-09-28
38103,2024-05-21,2024-05,Minnow,US,iOS,,0,9,138,,2024-06-21
38104,2024-04-01,2024-04,Minnow,US,iOS,,0,4,56,,2024-04-11
38105,2024-06-09,2024-06,Minnow,US,iOS,,0,23,492,,2024-09-22
38106,2024-05-27,2024-05,Minnow,Other,iOS,,0,3,62,,2024-06-01
38107,2024-04-03,2024-04,Minnow,US,iOS,,0,23,455,,2024-06-16
38108,2024-04-28,2024-04,Minnow,US,iOS,,0,4,106,,2024-05-20
38109,2024-09-03,2024-09,Minnow,US,iOS,Treatment,0,4,98,,2024-09-25
38110,2024-05-12,2024-05,Minnow,US,Android,,0,28,530,,2024-09-24
38111,2024-07-27,2024-07,Dolphin,US,Android,Control,0,42,2473,,2024-09-27
38112,2024-07-11,2024-07,Minnow,US,iOS,Control,0,1,20,,2024-07-14
38113,2024-08-21,2024-08,Minnow,US,iOS,Treatment,0,9,154,,2024-09-27
38114,2024-05-17,2024-05,Minnow,Other,Android,,0,36,721,,2024-09-26
38115,2024-07-10,2024-07,Dolphin,Other,Android,Treatment,0,51,2733,,2024-09-27
38116,2024-05-11,2024-05,Minnow,UK,iOS,,0,1,26,,2024-05-22
38117,2024-05-16,2024-05,Minnow,Other,Android,,0,17,334,,2024-07-17
38118,2024-07-30,2024-07,Minnow,US,Android,Treatment,0,13,239,,2024-09-27
38119,2024-07-03,2024-07,Minnow,US,iOS,Control,0,6,132,,2024-07-16
38120,2024-08-28,2024-08,Minnow,Germany,iOS,Treatment,0,4,91,,2024-09-25
38121,2024-04-12,2024-04,Minnow,US,Android,,0,29,547,,2024-07-19
38122,2024-06-08,2024-06,Minnow,US,Android,,0,13,246,,2024-07-26
38123,2024-04-03,2024-04,Minnow,US,Android,,0,7,117,,2024-04-29
38124,2024-05-05,2024-05,Minnow,Germany,iOS,,0,7,164,,2024-05-23
38125,2024-04-13,2024-04,Minnow,UK,iOS,,0,5,104,,2024-05-01
38126,2024-09-01,2024-09,Minnow,US,Android,Control,0,6,101,,2024-09-27
38127,2024-07-18,2024-07,Minnow,UK,Android,Control,0,11,254,,2024-08-20
38128,2024-06-08,2024-06,Minnow,Australia,iOS,,0,3,46,,2024-06-25
38129,2024-08-05,2024-08,Minnow,Australia,iOS,Control,0,11,187,,2024-09-28
38130,2024-08-06,2024-08,Minnow,US,iOS,Treatment,0,13,241,,2024-09-24
38131,2024-09-19,2024-09,Minnow,US,Android,Control,0,3,62,,2024-09-28
38132,2024-09-11,2024-09,Minnow,US,iOS,Treatment,29.99,5,101,2024-09-26,2024-09-26
38133,2024-09-16,2024-09,Minnow,US,Android,Control,0,4,67,,2024-09-25
38134,2024-08-28,2024-08,Minnow,US,Android,Control,0,8,165,,2024-09-23
38135,2024-06-07,2024-06,Whale,US,Android,,349.99,199,27777,2024-09-03,2024-09-28
38136,2024-05-13,2024-05,Minnow,UK,Android,,0,30,653,,2024-08-28
38137,2024-06-08,2024-06,Minnow,US,iOS,,0,10,210,,2024-07-15
38138,2024-07-19,2024-07,Minnow,US,iOS,Control,0,9,162,,2024-09-04
38139,2024-06-04,2024-06,Minnow,Canada,iOS,,0,8,175,,2024-06-30
38140,2024-05-24,2024-05,Minnow,US,Android,,0,1,30,,2024-05-29
38141,2024-06-20,2024-06,Minnow,UK,Android,,0,16,280,,2024-08-05
38142,2024-04-05,2024-04,Minnow,Germany,Android,,0,9,165,,2024-05-03
38143,2024-04-01,2024-04,Minnow,Australia,iOS,,0,17,341,,2024-05-30
38144,2024-08-25,2024-08,Minnow,Other,Android,Control,0,1,29,,2024-08-25
38145,2024-04-20,2024-04,Minnow,Australia,iOS,,0,10,197,,2024-05-25
38146,2024-07-30,2024-07,Minnow,Australia,iOS,Treatment,0,16,369,,2024-09-27
38147,2024-04-08,2024-04,Minnow,US,iOS,,0,21,403,,2024-07-21
38148,2024-04-01,2024-04,Minnow,US,Android,,0,6,112,,2024-04-19
38149,2024-06-21,2024-06,Minnow,US,Android,,29.99,21,424,2024-08-08,2024-09-25
38150,2024-07-09,2024-07,Minnow,US,iOS,Control,0,18,362,,2024-09-14
38151,2024-05-18,2024-05,Minnow,US,iOS,,0,13,263,,2024-07-20
38152,2024-08-11,2024-08,Minnow,US,iOS,Treatment,0,2,47,,2024-08-20
38153,2024-04-30,2024-04,Dolphin,Germany,Android,,0,108,5972,,2024-09-28
38154,2024-07-24,2024-07,Minnow,Canada,iOS,Treatment,0,17,338,,2024-09-26
38155,2024-09-15,2024-09,Minnow,US,iOS,Treatment,0,1,16,,2024-09-28
38156,2024-05-13,2024-05,Minnow,Germany,iOS,,0,0,0,,
38157,2024-04-11,2024-04,Minnow,US,Android,,0,31,678,,2024-08-02
38158,2024-05-17,2024-05,Minnow,Canada,iOS,,0,38,764,,2024-09-26
38159,2024-07-20,2024-07,Minnow,Other,iOS,Treatment,0,7,133,,2024-08-15
38160,2024-07-08,2024-07,Minnow,UK,iOS,Control,0,7,122,,2024-08-03
38161,2024-09-06,2024-09,Minnow,US,iOS,Treatment,0,5,130,,2024-09-28
38162,2024-09-09,2024-09,Minnow,US,iOS,Control,0,5,101,,2024-09-27
38163,2024-08-10,2024-08,Minnow,US,iOS,Treatment,0,1,29,,2024-08-16
38164,2024-09-13,2024-09,Minnow,Australia,iOS,Control,0,3,50,,2024-09-23
38165,2024-04-05,2024-04,Minnow,UK,iOS,,0,19,364,,2024-06-16
38166,2024-05-12,2024-05,Minnow,US,iOS,,0,29,553,,2024-09-28
38167,2024-06-06,2024-06,Minnow,Other,iOS,,0,25,555,,2024-09-25
38168,2024-09-19,2024-09,Minnow,US,iOS,Control,0,3,62,,2024-09-28
38169,2024-04-25,2024-04,Minnow,US,iOS,,0,11,233,,2024-05-24
38170,2024-06-14,2024-06,Minnow,Australia,iOS,,0,11,221,,2024-07-29
38171,2024-05-31,2024-05,Minnow,Other,iOS,,0,29,617,,2024-09-28
38172,2024-08-14,2024-08,Minnow,US,Android,Treatment,0,11,206,,2024-09-27
38173,2024-07-31,2024-07,Minnow,Canada,iOS,Treatment,0,12,253,,2024-09-26
38174,2024-07-27,2024-07,Minnow,US,Android,Treatment,0,13,255,,2024-09-21
38175,2024-08-27,2024-08,Minnow,UK,iOS,Treatment,0,8,125,,2024-09-25
38176,2024-07-07,2024-07,Minnow,US,Android,Treatment,0,18,370,,2024-09-28
38177,2024-04-27,2024-04,Minnow,US,iOS,,0,0,0,,
38178,2024-05-13,2024-05,Minnow,Germany,Android,,0,38,746,,2024-09-27
38179,2024-08-05,2024-08,Minnow,US,iOS,Treatment,0,16,314,,2024-09-26
38180,2024-04-07,2024-04,Minnow,Canada,Android,,0,1,26,,2024-04-11
38181,2024-04-03,2024-04,Minnow,Other,Android,,0,2,33,,2024-04-07
38182,2024-05-02,2024-05,Minnow,Other,iOS,,0,33,695,,2024-09-03
38183,2024-06-16,2024-06,Minnow,US,Android,,0,6,93,,2024-07-02
38184,2024-05-02,2024-05,Minnow,Other,Android,,0,8,182,,2024-06-17
38185,2024-06-05,2024-06,Minnow,Germany,Android,,0,5,104,,2024-06-27
38186,2024-04-08,2024-04,Minnow,UK,Android,,0,43,839,,2024-09-25
38187,2024-07-31,2024-07,Minnow,Canada,Android,Treatment,0,1,10,,2024-07-31
38188,2024-04-13,2024-04,Minnow,Other,Android,,0,12,215,,2024-05-23
38189,2024-08-27,2024-08,Minnow,US,iOS,Control,0,4,77,,2024-09-09
38190,2024-07-31,2024-07,Minnow,US,iOS,Treatment,0,3,61,,2024-08-09
38191,2024-04-04,2024-04,Minnow,US,iOS,,0,46,937,,2024-09-23
38192,2024-07-21,2024-07,Minnow,US,iOS,Control,0,6,155,,2024-08-15
38193,2024-05-16,2024-05,Minnow,US,iOS,,0,3,61,,2024-05-25
38194,2024-06-06,2024-06,Minnow,UK,Android,,0,22,466,,2024-09-22
38195,2024-07-01,2024-07,Minnow,US,iOS,Control,0,14,296,,2024-08-25
38196,2024-09-01,2024-09,Dolphin,US,iOS,Control,0,20,1097,,2024-09-23
38197,2024-04-08,2024-04,Minnow,US,iOS,,0,38,780,,2024-09-28
38198,2024-07-21,2024-07,Minnow,US,iOS,Treatment,0,3,64,,2024-07-29
38199,2024-04-22,2024-04,Minnow,Other,Android,,0,19,407,,2024-06-13
38200,2024-05-27,2024-05,Minnow,US,iOS,,0,32,602,,2024-09-13
38201,2024-06-21,2024-06,Minnow,US,iOS,,0,24,510,,2024-09-26
38202,2024-09-24,2024-09,Minnow,Other,Android,Control,0,1,23,,2024-09-25
38203,2024-05-25,2024-05,Dolphin,Other,Android,,349.99,80,4446,2024-07-20,2024-09-28
38204,2024-06-12,2024-06,Minnow,Other,iOS,,0,10,188,,2024-07-17
38205,2024-05-31,2024-05,Minnow,Australia,iOS,,0,7,149,,2024-06-28
38206,2024-07-25,2024-07,Minnow,UK,Android,Treatment,0,3,49,,2024-08-02
38207,2024-09-07,2024-09,Minnow,Other,Android,Treatment,0,7,166,,2024-09-27
38208,2024-09-12,2024-09,Dolphin,UK,iOS,Control,0,9,458,,2024-09-27
38209,2024-06-21,2024-06,Minnow,Germany,iOS,,0,9,159,,2024-08-09
38210,2024-09-05,2024-09,Minnow,Other,iOS,Treatment,0,4,96,,2024-09-28
38211,2024-04-13,2024-04,Minnow,US,iOS,,0,43,856,,2024-09-28
38212,2024-08-03,2024-08,Minnow,Other,iOS,Control,0,4,66,,2024-08-12
38213,2024-04-30,2024-04,Minnow,US,Android,,0,29,582,,2024-08-31
38214,2024-05-22,2024-05,Minnow,Australia,iOS,,0,0,0,,
38215,2024-05-04,2024-05,Minnow,UK,Android,,0,3,66,,2024-05-13
38216,2024-07-12,2024-07,Minnow,US,Android,Treatment,0,20,397,,2024-09-26
38217,2024-09-21,2024-09,Minnow,US,Android,Control,0,3,82,,2024-09-28
38218,2024-06-26,2024-06,Minnow,US,iOS,,0,4,92,,2024-07-08
38219,2024-09-24,2024-09,Minnow,US,Android,Treatment,0,2,53,,2024-09-27
38220,2024-06-12,2024-06,Minnow,US,iOS,,0,4,62,,2024-07-15
38221,2024-09-06,2024-09,Minnow,Germany,iOS,Treatment,0,3,57,,2024-09-24
38222,2024-04-29,2024-04,Dolphin,Other,iOS,,0,96,5427,,2024-09-28
38223,2024-06-21,2024-06,Minnow,US,Android,,0,32,625,,2024-09-28
38224,2024-06-09,2024-06,Minnow,UK,iOS,,0,7,144,,2024-07-13
38225,2024-06-21,2024-06,Minnow,Other,Android,,0,22,409,,2024-09-13
38226,2024-07-20,2024-07,Minnow,US,Android,Control,0,11,202,,2024-08-31
38227,2024-06-25,2024-06,Minnow,US,Android,,0,29,625,,2024-09-28
38228,2024-04-22,2024-04,Minnow,Canada,iOS,,0,13,238,,2024-05-30
38229,2024-07-11,2024-07,Minnow,US,iOS,Treatment,0,16,239,,2024-09-28
38230,2024-06-07,2024-06,Minnow,US,iOS,,0,1,24,,2024-06-14
38231,2024-05-31,2024-05,Minnow,US,iOS,,0,32,661,,2024-09-27
38232,2024-07-02,2024-07,Minnow,US,Android,Control,0,23,444,,2024-09-21
38233,2024-08-03,2024-08,Minnow,Other,iOS,Treatment,0,13,230,,2024-09-28
38234,2024-05-31,2024-05,Dolphin,US,Android,,0,80,4282,,2024-09-28
38235,2024-09-26,2024-09,Minnow,US,Android,Treatment,0,1,13,,2024-09-28
38236,2024-06-28,2024-06,Minnow,US,Android,,0,5,95,,2024-07-23
38237,2024-07-02,2024-07,Minnow,UK,iOS,Control,0,6,108,,2024-08-02
38238,2024-04-28,2024-04,Minnow,Other,Android,,0,12,181,,2024-06-12
38239,2024-08-09,2024-08,Minnow,US,iOS,Treatment,0,3,50,,2024-08-12
38240,2024-07-03,2024-07,Minnow,Other,iOS,Treatment,0,9,195,,2024-08-21
38241,2024-07-01,2024-07,Minnow,US,Android,Treatment,0,15,272,,2024-09-19
38242,2024-08-03,2024-08,Whale,US,Android,Control,349.99,90,12347,2024-08-06,2024-09-25
38243,2024-07-06,2024-07,Minnow,Germany,iOS,Treatment,0,4,62,,2024-07-28
38244,2024-07-27,2024-07,Minnow,US,Android,Treatment,0,15,347,,2024-09-24
38245,2024-07-25,2024-07,Minnow,Other,iOS,Treatment,0,12,241,,2024-09-27
38246,2024-06-08,2024-06,Minnow,US,iOS,,29.99,25,480,2024-06-26,2024-08-13
38247,2024-05-10,2024-05,Minnow,US,Android,,0,31,589,,2024-09-28
